Name,Value.videoId,Value.author,text
3011,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
3012,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
3013,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
3014,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
3015,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
3016,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
3017,hZg4-AtRVHQ,Rikitiki Baranara,First
3018,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
3019,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
3020,hZg4-AtRVHQ,Dead,Wth?
3021,hZg4-AtRVHQ,yon,"<b><a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m22s"">0:22</a></b><b> wHy tHerE iS jîErgen?</b>"
3022,hZg4-AtRVHQ,Adam,Wtf???????
3023,hZg4-AtRVHQ,no thing,Koniáiva
3024,hZg4-AtRVHQ,Dhfhh Gughj,??????
3025,hZg4-AtRVHQ,Steven Angelo Collini,dead
3026,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
3027,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
3028,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
3029,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
3030,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
3031,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
3032,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
3033,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
3034,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
3035,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
3036,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
3037,hZg4-AtRVHQ,Rikitiki Baranara,First
3038,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
3039,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
3040,hZg4-AtRVHQ,Dead,Wth?
3041,hZg4-AtRVHQ,yon,"<b><a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m22s"">0:22</a></b><b> wHy tHerE iS jîErgen?</b>"
3042,hZg4-AtRVHQ,Adam,Wtf???????
3043,hZg4-AtRVHQ,no thing,Koniáiva
3044,hZg4-AtRVHQ,Dhfhh Gughj,??????
3045,hZg4-AtRVHQ,Steven Angelo Collini,dead
3046,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
3047,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
3048,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
3049,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
3050,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
3051,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
3052,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
3053,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
3054,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
3055,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
3056,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
3057,hZg4-AtRVHQ,Rikitiki Baranara,First
3058,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
3059,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
3060,hZg4-AtRVHQ,Dead,Wth?
3061,hZg4-AtRVHQ,yon,"<b><a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m22s"">0:22</a></b><b> wHy tHerE iS jîErgen?</b>"
3062,hZg4-AtRVHQ,Adam,Wtf???????
3063,hZg4-AtRVHQ,no thing,Koniáiva
3064,hZg4-AtRVHQ,Dhfhh Gughj,??????
3065,hZg4-AtRVHQ,Steven Angelo Collini,dead
3066,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
3067,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
3068,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
3069,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
3070,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
3071,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
3072,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
3073,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
3074,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
3075,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
3076,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
3077,hZg4-AtRVHQ,Rikitiki Baranara,First
3078,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
3079,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
3080,hZg4-AtRVHQ,Dead,Wth?
3081,hZg4-AtRVHQ,yon,"<b><a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m22s"">0:22</a></b><b> wHy tHerE iS jîErgen?</b>"
3082,hZg4-AtRVHQ,Adam,Wtf???????
3083,hZg4-AtRVHQ,no thing,Koniáiva
3084,hZg4-AtRVHQ,Dhfhh Gughj,??????
3085,hZg4-AtRVHQ,Steven Angelo Collini,dead
3086,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
3087,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
3088,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
3089,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
3090,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
3091,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
3092,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
3093,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
3094,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
3095,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
3096,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
3097,hZg4-AtRVHQ,Rikitiki Baranara,First
3098,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
3099,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
3100,hZg4-AtRVHQ,Dead,Wth?
3101,hZg4-AtRVHQ,yon,"<b><a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m22s"">0:22</a></b><b> wHy tHerE iS jîErgen?</b>"
3102,hZg4-AtRVHQ,Adam,Wtf???????
3103,hZg4-AtRVHQ,no thing,Koniáiva
3104,hZg4-AtRVHQ,Dhfhh Gughj,??????
3105,hZg4-AtRVHQ,Steven Angelo Collini,dead
